,STATEFP,COUNTYFP,GEOID,node_density_km,street_density_km,circuity_avg,street_length_total,street_segment_count,streets_per_node_avg,orientation_entropy
49,05,103,5103,2.55803593450734,1254.7711946503318,1.095782626595421,2404045.049572634,6180,2.534176698632932,3.414750200991423
50,05,135,5135,3.5997427974634095,1424.1638844804208,1.1130833535435942,2237679.5743010687,6911,2.464108910891089,3.4902861840576804
51,06,115,6115,10.707613419760726,2606.396226346012,1.1457015068136986,4347396.07956261,22556,2.529115341545353,3.445306105013979
52,05,133,5133,1.4479694887721852,864.5152440660529,1.1024009692729793,1301576.6193126696,2846,2.623853211009174,3.1633047012618944
53,06,113,6113,16.545145110544063,2825.272564691092,1.12268173201674,7477130.539718839,60842,2.7796834676958917,3.21151529302008
54,05,141,5141,3.126422760525194,1377.2686003106755,1.1512683040037528,2582359.825727772,6878,2.3619924940293413,3.465223097915012
55,05,123,5123,3.31049702161644,1533.2463991845405,1.1003260459972772,2551476.215792916,6727,2.463241967689236,3.1818795679719396
56,06,103,6103,2.898853856403427,1386.9380361724786,1.2286908301952344,10640585.36664058,28027,2.5244604316546764,3.375174324330155
57,05,115,5115,5.2195858069923,1568.0753863339203,1.1275477131720437,3373131.7174959183,14024,2.5036515853224084,3.1394854185650427
58,05,149,5149,2.097950526289065,1176.9172556795193,1.1367388526520337,2891312.955077981,6190,2.414823438106325,3.433232751872152
59,05,113,5113,4.078465001826834,1614.181584952324,1.1269078146768514,3602404.5271088653,10308,2.2746649088112503,3.424500105645534
60,05,125,5125,16.813134139222218,2809.387260267289,1.1237385244122564,5314951.349024079,38033,2.397038480885312,3.359092002958251
61,06,105,6105,1.466836575457168,1346.5415056774555,1.4151908954314019,11186627.783038002,13943,2.3025603151157066,3.575828219836423
62,06,83,6083,7.409424027328453,1355.6285946372636,1.200829347217655,13298817.194826843,98865,2.718065128564943,3.3196505950974995
63,06,77,6077,25.755100113513297,3902.2114941085683,1.1220380327093193,14418202.552725552,130743,2.7453920682625417,3.1400500847962993
64,05,57,5057,2.9606436786826698,1347.5317265706972,1.0854406695814738,2586152.2362534073,6876,2.4343541006687786,3.362239905718584
65,06,79,6079,8.056132041602993,2168.8871344841064,1.198357341965075,20311176.645195633,96373,2.55453051269816,3.500745570133777
66,06,41,6041,21.16675276209092,3008.9509620790777,1.1888522086978028,6454102.484013674,60363,2.6550812739526894,3.5752941131080873
67,05,59,5059,6.499845154516275,1837.6798108322907,1.0975280123079807,2961279.519910326,12276,2.3561199159824326,3.401773582341775
68,06,15,6015,2.475775283417176,1100.0114917597139,1.3536237368018704,3503383.635268248,9747,2.476981610653139,3.470853800424173
69,05,35,5035,6.32796895816367,1824.1987151270162,1.086001658067769,3041883.575801575,13899,2.640068233510235,2.9836283416373535
70,05,3,5003,1.9555206581936722,1259.093258128078,1.0709426355943,3066733.7434336096,6008,2.5355868150325427,3.106784851896693
71,06,23,6023,3.3633174398051473,1410.7138448075132,1.3322601844071154,14805854.308758132,44605,2.5286268732825294,3.43592307769211
72,05,93,5093,5.962299197182641,1757.1064175930762,1.0695276362194317,4232227.2714824295,18846,2.632337580948402,2.7604549118632558
73,05,67,5067,2.1633281913811127,1208.2069678231917,1.0791590977960956,2007229.3513562272,4692,2.63132999443517,2.9565782202097
74,06,47,6047,7.439481542561344,2127.345301866833,1.1031508794734433,10901974.710155582,51539,2.7062819672131146,2.9854276172937766
75,06,85,6085,96.59928523047287,9119.434998793236,1.1494888814716149,30800789.19748248,482391,2.95552974134364,3.4980454941303316
76,06,71,6071,6.787102886207702,1386.7665206133142,1.1018627736747697,72212723.48923703,496940,2.8113535338673485,2.967531055882149
77,05,69,5069,8.39811725769692,1918.453746506216,1.0937273265299245,4551409.711546716,25587,2.572876932342903,3.064830350125416
78,05,51,5051,14.119044101146747,2883.41616995572,1.1524817998822723,5485600.950484318,33615,2.5063102639514536,3.434964593474619
79,06,49,6049,0.8789880426037252,925.5899928717184,1.142020931855879,10076326.653492905,12343,2.5976591075347475,3.468784294518842
80,05,5,5005,8.905025701869853,2012.0782158644654,1.1488204760018939,3057536.6460043797,16026,2.3723026899201893,3.404987320504194
81,06,25,6025,2.0748492578111395,1131.4357609389072,1.0700963480351724,13129970.839725813,35543,2.955478029736689,2.8342412833119566
82,06,13,6013,71.62084585144706,8133.557620819067,1.1364110243324896,16935020.784383766,205803,2.7571199613741677,3.51641694801423
83,05,33,5033,5.699143852598836,1783.4694479139698,1.1151988096843073,2797651.239682299,10679,2.3929530201342284,3.1509481792864538
84,05,11,5011,1.1556381249742773,1044.6556540386346,1.098112497021485,1766346.3188677055,2479,2.5496417604913,3.2413164662456637
85,06,9,6009,6.559362190674095,2218.297864148543,1.2356332096027256,5957520.5696675815,20698,2.350420072661217,3.567330150053504
86,06,31,6031,7.06035745927456,2430.670883214646,1.0754339384904124,8764431.503902428,36762,2.8942179275669733,2.682121082256877
87,05,29,5029,4.469007506162521,1570.553729404063,1.1093231887644162,2304341.8006127505,7819,2.3937776422144275,3.193636357144979
88,06,7,6007,8.65082126809615,1993.5848460308052,1.16823448223169,8659633.049589777,49051,2.6110120552465603,3.414553466642722
89,05,27,5027,2.512480827529138,1209.4144494115103,1.0760584597747382,2401999.663614725,6306,2.543286573146293,3.2097020219799677
90,05,87,5087,3.2327528706725857,1412.9155330407177,1.1493444992891322,3063372.1064555147,7967,2.285204736767014,3.5267429825906635
91,06,53,6053,8.443480985448758,1950.2278931448707,1.2047727746286205,19048689.142870426,114709,2.7799832668453153,3.562566909936023
92,05,89,5089,3.990630105018376,1188.8306837128791,1.1412275771605809,1971240.7382071551,7845,2.3760012090071028,3.4536643435207734
93,06,65,6065,17.129070586514526,2608.790648371209,1.1273930351430306,49344609.53255223,440158,2.714221338798489,3.3109539757710196
94,05,45,5045,18.640444562023315,2887.9891951887284,1.1042784007716249,4967253.934253567,39020,2.4358878388072736,3.068351991572811
95,06,1,6001,90.78290359233642,8724.750468743308,1.1259691006978252,18556848.83217284,275467,2.850943611203182,3.5545338280925565
96,05,19,5019,6.140402158610956,1790.8375355295232,1.124412578351539,4095324.707460879,16525,2.3580686511892894,3.3900261366705027
97,05,21,5021,2.6296149037406296,1391.6106826430193,1.0753694987027247,2311576.289417115,5698,2.6314102564102564,2.8247538704169757
98,06,39,6039,6.478110323298834,2031.085029037498,1.1555024423728135,11325975.003091345,46541,2.577759937991363,3.223288673953067
99,05,17,5017,1.8232826751665334,1090.2691287601435,1.0891965141653577,1951775.4897484959,4152,2.560355392156863,3.146490411563391
100,06,97,6097,27.861694437110256,3455.73665669213,1.1791436534915405,15818274.074083373,168134,2.6354540749917668,3.4723003674128456
101,06,63,6063,1.7461025731775497,1446.3784146746223,1.3054238944340242,9790230.394042898,14730,2.50816481935866,3.5708761321100435
102,05,43,5043,1.805519863046805,1049.0612638425139,1.084710105713539,2271246.395174153,4724,2.436172934254285,3.2960135069618817
103,06,99,6099,18.81348173322266,2824.3565273021577,1.1168496083004054,11075403.572628576,101856,2.7609894950864113,2.8936483991715414
104,05,81,5081,1.9142482168626358,1126.4153926982974,1.0836040734540668,1643505.8756186913,3457,2.4876476906552094,2.996735522227427
105,05,75,5075,3.226676768693094,1349.9815867326738,1.0820600207696558,2070987.9958113444,6194,2.516969696969697,3.1970658119368114
106,06,55,6055,15.393377299303221,2461.52847025906,1.193421281528986,5051182.713624693,40602,2.569456755730024,3.5403681663146527
107,05,107,5107,3.0748551961254815,1285.2155670294555,1.0779390215052675,2421334.7637258307,7658,2.6511306749525287,3.002955452316544
108,05,131,5131,12.24234626936392,2388.9374086732378,1.0963281256525608,3369044.0911606755,24361,2.8264697364610485,3.07832302167731
109,06,111,6111,19.981937204524407,3017.6357675753766,1.1769162889463323,17245671.957972687,157278,2.7520315948019194,3.414744065425696
110,05,139,5139,3.2411698322638793,1315.3470466657882,1.089558820825432,3595201.76030798,10884,2.4643864996049216,3.323568933549767
