src_state,tar_geoid,src_moran,tar_moran,moran_shift
41,34019,"[-0.13956364 -0.01675314 -0.01091116 -0.03100721 -0.08690037 -0.15718203
 -0.45044349 -0.25788145 -0.03742769 -0.01849107 -0.42247784 -0.03485325
 -0.3395407   0.04178468 -0.01555584 -0.01489516 -0.06711115 -0.0564538
 -0.14686321 -0.00610746  0.02430189 -0.11230691 -0.13132381 -0.09226609
 -0.16260304 -0.02157581 -0.01435402 -0.04523763]",[-0.04899203],0.4165722328209038
41,34021,"[-0.13956364 -0.01675314 -0.01091116 -0.03100721 -0.08690037 -0.15718203
 -0.45044349 -0.25788145 -0.03742769 -0.01849107 -0.42247784 -0.03485325
 -0.3395407   0.04178468 -0.01555584 -0.01489516 -0.06711115 -0.0564538
 -0.14686321 -0.00610746  0.02430189 -0.11230691 -0.13132381 -0.09226609
 -0.16260304 -0.02157581 -0.01435402 -0.04523763]",[-0.02020148],0.6478132990899966
41,34023,"[-0.13956364 -0.01675314 -0.01091116 -0.03100721 -0.08690037 -0.15718203
 -0.45044349 -0.25788145 -0.03742769 -0.01849107 -0.42247784 -0.03485325
 -0.3395407   0.04178468 -0.01555584 -0.01489516 -0.06711115 -0.0564538
 -0.14686321 -0.00610746  0.02430189 -0.11230691 -0.13132381 -0.09226609
 -0.16260304 -0.02157581 -0.01435402 -0.04523763]",[0.00018554],0.8115585291874221
41,34025,"[-0.13956364 -0.01675314 -0.01091116 -0.03100721 -0.08690037 -0.15718203
 -0.45044349 -0.25788145 -0.03742769 -0.01849107 -0.42247784 -0.03485325
 -0.3395407   0.04178468 -0.01555584 -0.01489516 -0.06711115 -0.0564538
 -0.14686321 -0.00610746  0.02430189 -0.11230691 -0.13132381 -0.09226609
 -0.16260304 -0.02157581 -0.01435402 -0.04523763]",[0.0013935],0.8212606494121658
41,34027,"[-0.13956364 -0.01675314 -0.01091116 -0.03100721 -0.08690037 -0.15718203
 -0.45044349 -0.25788145 -0.03742769 -0.01849107 -0.42247784 -0.03485325
 -0.3395407   0.04178468 -0.01555584 -0.01489516 -0.06711115 -0.0564538
 -0.14686321 -0.00610746  0.02430189 -0.11230691 -0.13132381 -0.09226609
 -0.16260304 -0.02157581 -0.01435402 -0.04523763]",[0.00704834],0.8666793570491881
41,34029,"[-0.13956364 -0.01675314 -0.01091116 -0.03100721 -0.08690037 -0.15718203
 -0.45044349 -0.25788145 -0.03742769 -0.01849107 -0.42247784 -0.03485325
 -0.3395407   0.04178468 -0.01555584 -0.01489516 -0.06711115 -0.0564538
 -0.14686321 -0.00610746  0.02430189 -0.11230691 -0.13132381 -0.09226609
 -0.16260304 -0.02157581 -0.01435402 -0.04523763]",[-0.00441663],0.7745945861447355
41,34031,"[-0.13956364 -0.01675314 -0.01091116 -0.03100721 -0.08690037 -0.15718203
 -0.45044349 -0.25788145 -0.03742769 -0.01849107 -0.42247784 -0.03485325
 -0.3395407   0.04178468 -0.01555584 -0.01489516 -0.06711115 -0.0564538
 -0.14686321 -0.00610746  0.02430189 -0.11230691 -0.13132381 -0.09226609
 -0.16260304 -0.02157581 -0.01435402 -0.04523763]",[-0.01818112],0.6640404748874394
41,34033,"[-0.13956364 -0.01675314 -0.01091116 -0.03100721 -0.08690037 -0.15718203
 -0.45044349 -0.25788145 -0.03742769 -0.01849107 -0.42247784 -0.03485325
 -0.3395407   0.04178468 -0.01555584 -0.01489516 -0.06711115 -0.0564538
 -0.14686321 -0.00610746  0.02430189 -0.11230691 -0.13132381 -0.09226609
 -0.16260304 -0.02157581 -0.01435402 -0.04523763]",[0.06710218],1.349022096704606
41,34035,"[-0.13956364 -0.01675314 -0.01091116 -0.03100721 -0.08690037 -0.15718203
 -0.45044349 -0.25788145 -0.03742769 -0.01849107 -0.42247784 -0.03485325
 -0.3395407   0.04178468 -0.01555584 -0.01489516 -0.06711115 -0.0564538
 -0.14686321 -0.00610746  0.02430189 -0.11230691 -0.13132381 -0.09226609
 -0.16260304 -0.02157581 -0.01435402 -0.04523763]",[-0.00585429],0.7630475585136861
41,34037,"[-0.13956364 -0.01675314 -0.01091116 -0.03100721 -0.08690037 -0.15718203
 -0.45044349 -0.25788145 -0.03742769 -0.01849107 -0.42247784 -0.03485325
 -0.3395407   0.04178468 -0.01555584 -0.01489516 -0.06711115 -0.0564538
 -0.14686321 -0.00610746  0.02430189 -0.11230691 -0.13132381 -0.09226609
 -0.16260304 -0.02157581 -0.01435402 -0.04523763]",[0.00019775],0.8116565957185496
