src_state,tar_geoid,mi_shift,moran_shift
05,34019,0.010902500380887584,0.5778019654433114
05,34021,0.00993361834363293,0.6779842235967918
05,34023,0.01934839046323481,0.4574480493469036
05,34025,0.016622075032679304,0.3066626778688399
05,34027,0.02286786837221196,0.3805657307425915
05,34029,0.02442106366340881,0.6321339522533701
05,34031,0.013019916977691342,0.6167986063728322
05,34033,0.005723115637224586,0.8957859309383506
05,34035,0.015516903005668187,0.3695837162906156
05,34037,0.011550001342209959,0.427009701469733
05,34039,0.014027197290877362,0.6447400744230702
05,34041,0.005487629608442987,0.6734822315474371
05,35001,0.0134702839732444,0.5219258007241664
05,35005,0.002292399164217355,0.6293058612547721
05,35006,0.001783606594346574,1.8932764431832312
05,35009,0.0017630465720211198,0.7463811410581894
05,35013,0.005522452479986381,0.595394407777245
05,35015,0.002528794727900312,1.0791441384280593
05,35017,0.0025114126485024906,1.3252182293361334
05,35025,0.005315828195921735,0.7683207112696012
05,35027,0.0017631904431417431,2.417651812059622
05,35029,0.0012009358368489313,1.1690088983759317
05,35028,0.0018690189085784393,2.023019125808531
05,35031,0.00756195421823935,0.8624506108741863
05,35035,0.0021018306277327905,0.5771210444798786
05,35039,0.0027187204810168657,0.9558707383410825
05,35041,0.0014259411448973172,1.8502955314325322
05,35043,0.0032649550901789866,0.5040276521553256
05,35047,0.0025482866116383934,1.1633324338637723
05,35045,0.00491947451445936,0.5627930585222493
05,35049,0.013394655648608901,0.5687480772761832
05,35051,0.002275352017629258,2.449896161071624
05,35053,0.0018132753192392661,1.4514776148286734
05,35057,0.0009227696376497219,1.567933985789504
05,35055,0.001942290617849864,1.247904927749399
05,35061,0.0035419930915728906,0.610118352349221
05,36001,0.01273543874988415,0.5095036669402804
05,36003,0.004027909003152503,0.7379267537137927
05,36005,0.04460008123327087,0.40564345695337306
05,36007,0.006964071348571077,0.35843599674669696
05,36009,0.0037860035458638086,0.6732633049140857
05,36011,0.005082401962724414,0.7863386542568018
05,36015,0.003292178103505128,0.4901197433866307
05,36013,0.0064823428376483356,0.7087372137299357
05,36017,0.004091312984828978,1.3594314902126137
05,36019,0.0035624875983832583,1.009220840226802
05,36021,0.007398688424222265,0.8251367830317005
05,36023,0.0022935839852279835,0.8587021726328956
05,36025,0.005276042810710115,1.363746861542439
05,36027,0.011420881777033544,0.5296247659684656
05,36029,0.017064927913534183,0.3879387129456235
05,36033,0.0036371987089605018,0.8912998363883868
05,36031,0.004517401848009892,0.8481860145367435
05,36035,0.0037871107740102988,0.8256258883039787
05,36037,0.0035452939511615503,0.7525313501536992
05,36039,0.004497398845707879,0.8949987849250176
05,36041,0.0033456611417534876,1.6538121697856756
05,36043,0.005161188719833404,0.6188054407082482
05,36045,0.00570332597704798,0.5819047483177571
05,36047,0.04731558917819598,0.5816941694939461
05,36049,0.0027780011666620323,1.0558415087451913
05,36051,0.002490683425154189,1.0087966136301314
