src_state,tar_geoid,mi_shift,moran_shift
23,34019,0.014135830205054815,0.7062842445183833
23,34021,0.025046390574956192,0.785290460217439
23,34023,0.042805095834328497,0.5435268609150049
23,34025,0.026539120299743216,0.44996988302386903
23,34027,0.03463816364197014,0.4224752835426057
23,34029,0.03856954177697562,0.6665992967338714
23,34031,0.045947936955784294,0.7063841888615383
23,34033,0.00919468804029902,0.8950974816075836
23,34035,0.029253723609129742,0.42560332711292276
23,34037,0.015411893819718013,0.58593568933038
23,34039,0.04014139229106239,0.6954161580410515
23,34041,0.008920920161137595,0.7923654708964962
23,35001,0.028569977823496087,0.593831428201471
23,35005,0.009350406569539498,0.7252576286442917
23,35006,0.005473883742178343,2.1435445796125028
23,35009,0.009955673077266426,0.7956168704590314
23,35013,0.02623517814240586,0.6929718853380513
23,35015,0.00795509191769592,1.1670008268445138
23,35017,0.004417529869175822,1.3225049200123749
23,35025,0.018984015694917384,0.7999473613295195
23,35027,0.0018506674040500446,2.822780949774515
23,35029,0.004627609357962054,1.2987180506889529
23,35028,0.002488591617993255,2.8765959474745357
23,35031,0.021950022670144564,0.7651019152642107
23,35035,0.00637023249211686,0.6936386332897662
23,35039,0.00708959332193762,0.9331147237052494
23,35041,0.004275293179623175,1.981632371324418
23,35043,0.009923816821077203,0.5938606546982645
23,35047,0.005156660021218259,1.179762506672717
23,35045,0.02048188611442736,0.6027104471444448
23,35049,0.01678296011268615,0.6508748741914806
23,35051,0.003472199724817576,2.7169908610953586
23,35053,0.0036757038117756686,1.3498371252316603
23,35057,0.002195428113909733,2.410211829250049
23,35055,0.0028028826407147252,1.2784031941701077
23,35061,0.011114920685949109,0.7536997370196002
23,36001,0.01874959825517284,0.5863161211161798
23,36003,0.007064052681616202,0.6809386446114951
23,36005,0.09433038993258162,0.5498170969436293
23,36007,0.013248837757320787,0.45697425863612645
23,36009,0.007593039782641605,0.7375987777748071
23,36011,0.008491224420011089,0.9151472068955777
23,36015,0.008726351443747471,0.7092660127680167
23,36013,0.011383494883991794,0.7143792654772232
23,36017,0.007842685345840206,1.4047392974896393
23,36019,0.0075583602309550555,1.0301909896579555
23,36021,0.00784408366842421,0.8436395633579841
23,36023,0.005045929145737083,0.8973940401819496
23,36025,0.005590018853154087,1.4171810555199524
23,36027,0.016799868756188628,0.603980294814689
23,36029,0.023642800821306393,0.5390909904226098
23,36033,0.00635806843929414,0.9949047289610357
23,36031,0.0049703712903085345,0.8438477769089217
23,36035,0.00581910253109212,0.9065264475970408
23,36037,0.0074352111629036755,0.8531835393874853
23,36039,0.005494720552924845,1.0401402455359545
23,36041,0.005500446549896077,2.531611400757865
23,36043,0.007522717754233258,0.7291938693999754
23,36045,0.016788809668120522,0.6764731053970829
23,36047,0.06394297489358695,0.5841730553777611
23,36049,0.005563142468430106,1.2601565611164982
23,36051,0.004057730888193695,1.0897218085374543
23,36055,0.031436259196394103,0.6465508551049538
23,36057,0.007176024470288539,0.973266759819085
23,36059,0.04318452927650561,0.4236600438700322
23,36061,0.10209545961683975,0.6009313535035139
23,36063,0.013321101443651626,0.5728458173579728
23,36067,0.025670375336855976,0.6518475020789385
23,36069,0.00667288147005784,0.7198350973710231
23,36071,0.032462084839247535,0.8519589285793366
23,36073,0.005668561927762022,1.6804260651199092
23,36075,0.012218475341417909,0.7626239209363165
23,36077,0.006266521828962444,1.577899100415005
23,36079,0.014437264725232785,0.6843558351773418
23,36081,0.05421052694865363,0.5181102105794536
23,36083,0.009970913203333473,0.7297178774727412
23,36085,0.03549978016812401,0.5426018735322617
23,36087,0.03151251011949711,0.8177233436274912
23,36089,0.009928846979262504,0.9485197686997929
23,36091,0.01334899088220186,0.5012907748814507
23,36093,0.01724192918558495,0.5481750587540566
23,36095,0.004079168835132869,1.0866283090874562
23,36097,0.003214175436032562,1.5222868461357908
23,36099,0.005018189913797033,1.0107621892859877
23,36101,0.01052899629574933,0.8467157818445165
23,36103,0.03922413530167199,0.4783794157449114
23,36105,0.00773250199612116,0.6173884712311245
23,36107,0.005315531091851408,0.9689737094360055
23,36109,0.016479477910795588,0.8579344534133947
23,36111,0.00869727205229261,0.5762178693865811
23,36113,0.005936888250046243,0.897818266735792
23,36115,0.006020736194842035,0.9725111276619177
23,36117,0.009385614267904414,0.7665399318217316
23,36119,0.03739522742247927,0.4811884918237024
23,36121,0.00557193245598591,0.8328404470065955
23,36123,0.00496400843344941,1.6361853105123008
23,37001,0.011602316413621555,0.4858076866952565
23,37003,0.00563561972008923,1.033196122021897
23,37007,0.00502159524707447,1.3261992512201712
23,37009,0.003714233924502076,1.3321465927515583
23,37011,0.0030076388490594104,1.4170473814237101
23,37013,0.004740781141961858,0.8653218348073725
23,37015,0.002371254884774241,2.357529505590302
23,37017,0.005833271946958576,1.285623440729523
23,37019,0.01865800414225913,0.7856241502224488
23,37021,0.013365019806794826,0.4673185133951632
23,37023,0.011522880853302251,0.6420265432352752
23,37025,0.021015606452485864,0.5334584477493823
23,37027,0.01074556755780783,0.614932850900644
23,37031,0.019577271835369742,0.5583578010462841
23,37033,0.0040381699599660635,1.1523011763805968
23,37035,0.015275649916027182,0.5453895920522247
23,37037,0.004843672243571771,1.2594231885801102
23,37039,0.004170493563056133,1.2797019543653674
23,37047,0.008576839216582996,0.7202542814743929
23,37045,0.01113600627826856,0.7115316196874181
23,37049,0.00950184090315684,0.8309460418141125
23,37051,0.04680198048568197,0.6990239343947187
23,37053,0.0024256084837758545,1.0719205895171542
23,37055,0.003881030056242458,1.503243607266317
23,37059,0.004667252812396705,1.045098312008464
23,37057,0.012741006291467212,0.6498779516442091
23,37061,0.007749237228494575,0.8463706362551369
23,37063,0.035431029286811765,0.47579225311600293
23,37065,0.010702266834080827,0.9935945287396208
23,37069,0.0068315810949932795,0.7738655417162272
23,37067,0.02246701477775606,0.5526866103788768
23,37071,0.025287333909446975,0.4573607652843829
23,37077,0.007121294064463621,0.9379700944399116
23,37079,0.003227633079910311,2.3759038213563386
23,37081,0.028152790689106255,0.43031997145978096
23,37083,0.009046562464137483,1.0003490077913526
23,37085,0.02001613220600904,1.0021331893855927
23,37087,0.006052586830767968,0.6462902314983934
23,37089,0.008827824007316498,0.6093613617291118
23,37091,0.0027148892314935403,1.4762094363091705
23,37093,0.009467674573716334,0.8694506143103087
23,37097,0.019803921958046703,0.5330595792188253
23,37099,0.002791983482941779,0.9758303978850653
23,37101,0.0266482108284024,0.7038434991053858
23,37105,0.0074040336838752776,0.6997734654375521
23,37107,0.008024710524829943,0.8695960192883916
23,37109,0.010143872956537115,0.9065207536865695
23,37111,0.006649319101523923,0.9348694615975448
23,37113,0.006121823105530571,0.9979634735461185
23,37115,0.0030919084163260903,1.1801776058453752
23,37117,0.0036141513520292737,1.4443048104725311
23,37119,0.0624824009921243,0.43516249027340076
23,37123,0.0025253573783337495,1.3334897168425948
23,37121,0.0021927652203714756,2.362080753975128
23,37125,0.007023853949563316,0.7720011042436932
23,37127,0.011459668113471932,0.7696315779917603
23,37129,0.014998108882665739,0.506655148654006
23,37131,0.0035034068852343348,1.9974828817157426
23,37133,0.04218926991333603,0.6006140810337879
23,37137,0.0015997935610649917,2.6827572175339727
23,37135,0.016717117301638416,0.8638634920525327
23,37139,0.004770311491552868,0.9977400142207568
23,37141,0.005171378306713532,0.9801784160696293
23,37145,0.003992703073871056,1.2023076778824857
23,37147,0.018262868379476643,0.5382775310781226
23,37149,0.004413067003253668,1.2452067656203825
23,37151,0.015298094038738597,0.6467358537728207
23,37155,0.025838336247748634,0.630266030915442
23,37153,0.008715937523936604,0.8323520136512006
23,37157,0.010244765853196862,0.5512755972222454
23,37159,0.012615496426568338,0.6257269354175132
23,37161,0.006000114524292049,0.831861533650089
23,37163,0.01203823358089337,0.8457470254129357
23,37165,0.006740871533490415,1.0986631469982109
23,37167,0.00910675633846268,0.7770355566154658
23,37169,0.005506314741682239,1.0637614800549593
23,37171,0.008868955968755613,0.69499244988566
23,37175,0.0031135800167673288,0.8480076670004119
23,37173,0.0008361914793649003,1.4028691959220887
23,37179,0.03399340305257136,0.5577302084766167
23,37181,0.006054412910889463,0.783207666549492
23,37183,0.05853011806690182,0.5507440804115439
23,37185,0.004011176174084265,1.57272267186693
