src_state,tar_geoid,mi_shift,moran_shift
01,34019,0.0058068040276194385,0.5981165874999071
01,34021,0.005985724551908369,0.6123001008189278
01,34023,0.012533878366492491,0.458720275957598
01,34025,0.01048636457940717,0.3036762987889727
01,34027,0.014390527170224583,0.400327292682701
01,34029,0.017024243207918784,0.5209863621786495
01,34031,0.00956623017892117,0.5972440571802218
01,34033,0.0021542227402602705,0.9075563907459574
01,34035,0.009173203313276954,0.3854390301739762
01,34037,0.00625068611562234,0.43944709532662496
01,34039,0.009805914101642376,0.5629758961415243
01,34041,0.0037222661754727805,0.6193126996449505
01,35001,0.009451544992685388,0.3956442909525319
01,35005,0.001536503851309475,0.6192862521207401
01,35006,0.0010545675669324747,1.9009724524903335
01,35009,0.0011266421736205116,0.7213723015096545
01,35013,0.0041244690309411285,0.6341960410649079
01,35015,0.0015598314944522244,1.1187040414021359
01,35017,0.0014194488077205296,1.3775928421972237
01,35025,0.0030713069694156925,0.7002767873536149
01,35027,0.0009084274153009515,2.4840184285899474
01,35029,0.0008199395489655357,1.2034860190031988
01,35028,0.0009072100307493527,2.067169563651899
01,35031,0.0045012636367365005,0.8661920809729595
01,35035,0.0015947178157161854,0.5844126450628006
01,35039,0.0014105977838102474,0.880304222305322
01,35041,0.0009199903353385799,1.907518440672495
01,35043,0.0018547931903524835,0.4629985052099104
01,35047,0.0012368289599391292,1.0925177785605062
01,35045,0.002873281657128448,0.5174232985035403
01,35049,0.007583182446179725,0.5648711863079232
01,35051,0.0013003841572894524,2.43403919109631
01,35053,0.0009650013701379483,1.3684723076812066
01,35057,0.0004892907789023236,1.5844842446454992
01,35055,0.001295514745992667,1.3027387812110418
01,35061,0.0018900895281824663,0.6467383163748529
01,36001,0.008437824942233713,0.46417281275081546
01,36003,0.0024171339368020046,0.6525859641955842
01,36005,0.03215422456949567,0.4110095803917705
01,36007,0.00421556597813898,0.34672269486437424
01,36009,0.0021767753291345756,0.6733295487706588
01,36011,0.003151305118778704,0.8335731431945391
01,36015,0.001576726869735551,0.5148863298356495
01,36013,0.003924385184297698,0.6615081418246281
01,36017,0.0024315373014038516,1.3922966601277216
01,36019,0.0018413637751746289,0.9648787918015025
01,36021,0.003915645254320132,0.796783980803723
01,36023,0.001212396388894302,0.9375330378064411
01,36025,0.002681312682716488,1.3018666385114752
01,36027,0.006440444654906118,0.49289461220371406
01,36029,0.010227178784382583,0.3350641723951084
01,36033,0.0017863146199876122,0.918928747975011
01,36031,0.0025938031581156542,0.8281966963269027
01,36035,0.002152602191639833,0.828758516288427
01,36037,0.0023511078909005984,0.6946083224620136
01,36039,0.0021219188912533823,0.9381694224968607
01,36041,0.0016403154168134221,1.5989092655284671
01,36043,0.0025690877569055155,0.6527665000175398
01,36045,0.0031489106480894636,0.5544070921065994
01,36047,0.042731754042224436,0.4844682368427595
01,36049,0.00173557532160356,1.1366261175659573
01,36051,0.00109865757865263,1.0517685478704462
01,36055,0.009372632550540261,0.4744132052565492
01,36057,0.0019146693425903098,0.9060757143650803
01,36059,0.025654315039462,0.32034124359478144
01,36061,0.06338235175463565,0.5476553608785057
01,36063,0.003436393546945447,0.49035409611878433
01,36067,0.008291275163145368,0.4783266601946515
01,36069,0.002748487512503501,0.6290265725919367
01,36071,0.008493667723861772,0.7365011195826973
01,36073,0.0012943301038758088,1.5697465711577119
01,36075,0.0028445279373990164,0.6415336327197287
01,36077,0.0022327569282650324,1.5154986817546816
01,36079,0.0042892552757598035,0.647081348323698
01,36081,0.03682714299869381,0.3939143223252877
01,36083,0.002947927207629258,0.7505020052621655
01,36085,0.010048639458198177,0.37578128014226464
01,36087,0.0076201728937251405,0.6998674831355689
01,36089,0.002535883375249221,0.864507639348009
01,36091,0.004760244676784993,0.42387076958214487
01,36093,0.0037324982967941126,0.40871350316342153
01,36095,0.0014881471286322823,1.170568871669303
01,36097,0.0011324003680549582,1.1467668344349704
01,36099,0.001979297563078723,0.9350875972264902
01,36101,0.0037497340958413555,0.7636150679683895
01,36103,0.01918800352873629,0.4007773460388366
01,36105,0.002361659761692672,0.48507245905326807
01,36107,0.0017310625142638366,0.8799562522050817
01,36109,0.005725991926865075,0.6965639462303334
01,36111,0.005164253390967622,0.49284196010330356
01,36113,0.0028945277664574258,0.8772989078645044
01,36115,0.002477487269565892,0.8528039058671378
01,36117,0.00283501911937981,0.6296180856743202
01,36119,0.01391200428105811,0.3105499418330544
01,36121,0.0019572764487886286,0.8105831564505527
01,36123,0.0015366944347688842,1.2113369024425482
01,37001,0.002754202698755134,0.42609669679144474
01,37003,0.0014275675588320644,0.9413335659355114
01,37007,0.0007962363150601033,1.0841248679083177
01,37009,0.0011640890075244657,1.2069124694179505
01,37011,0.0011522508407831205,1.231673290408047
01,37013,0.0012674127336757034,0.8597141626043608
01,37015,0.0006302644567087759,1.6216003391757456
01,37017,0.0013030247196198657,1.2416977261969038
01,37019,0.00697301237462877,0.7587940472392289
01,37021,0.005009270245267418,0.3163591647883375
01,37023,0.0023430052244495575,0.6581047566101752
01,37025,0.002765902882681001,0.3773198849708971
01,37027,0.0018023708231389342,0.556327202550969
01,37031,0.007405022863760646,0.5127245505704003
01,37033,0.0009418600660374122,1.037512781091396
01,37035,0.0029247820720691457,0.5049519368012405
01,37037,0.0015623766326596101,1.2075537650098673
01,37039,0.0015937295965768024,1.2828779582446694
01,37047,0.0020811967822443743,0.6477166869489872
01,37045,0.0024306633693489026,0.582036388844191
01,37049,0.0017980371398233035,0.8582357858718889
01,37051,0.009811334157631892,0.6814703706047888
01,37053,0.0006849286542399029,0.9857401951093262
01,37055,0.0017746715478516096,1.5108247184731947
01,37059,0.00129536141603994,1.0504261276212412
01,37057,0.0038718921330231594,0.44634486156118053
01,37061,0.0016202487695533673,0.7215771437724543
01,37063,0.007927439432506327,0.3044167316751021
01,37065,0.0019498429910246536,0.9296738376619559
01,37069,0.0013176860839685873,0.7452731819651095
01,37067,0.005080994228090469,0.31951514369410805
01,37071,0.0055967534648434505,0.3362177447897947
01,37077,0.0011906796961934072,0.7390722455711493
01,37079,0.0006260041133769115,1.504569057215666
01,37081,0.00506309105919482,0.2675773529204917
01,37083,0.00203614526547039,0.9885808025179675
