src_state,tar_geoid,mi_shift,moran_shift
27,34019,0.004259200906960153,0.7318073869578241
27,34021,0.005696213533901888,0.5517604107726819
27,34023,0.008018000105923413,0.3779549826417355
27,34025,0.006748379420981724,0.3588142584703553
27,34027,0.008649040810008175,0.36500584168948125
27,34029,0.016817700857694767,0.4492850888190721
27,34031,0.01080563511097179,0.47068713555986896
27,34033,0.002752996897942447,0.9683852480769107
27,34035,0.005734003484914053,0.4197048671483394
27,34037,0.0037416851531089394,0.4859197802047296
27,34039,0.009268430323813217,0.4655326352914222
27,34041,0.002389700156071707,0.6711766915897059
27,35001,0.007387883688074064,0.3123278826449376
27,35005,0.0019466387919723682,0.6706688658677178
27,35006,0.0013003267426787667,1.8628909410117647
27,35009,0.0015835325360525848,0.902884297957434
27,35013,0.005538183230205334,0.5942977057754523
27,35015,0.0016014381614729313,1.2519765088769872
27,35017,0.0016252212625274987,1.374682391216808
27,35025,0.003509259474027752,0.8285087944694616
27,35027,0.0010303430768441083,2.5713033031657906
27,35029,0.0012228964763437813,1.1998176486882537
27,35028,0.000879815210085791,1.8577021103518292
27,35031,0.005245524313330036,1.0060854776946058
27,35035,0.0016930818341496124,0.7199088200979122
27,35039,0.0018185854885246725,0.981923779253145
27,35041,0.0009561825050163541,1.8405243633633408
27,35043,0.0021145342332424457,0.5577447249673738
27,35047,0.0016024742313886081,1.1625773835296263
27,35045,0.0041008345810735975,0.6279906469199181
27,35049,0.007294864388927561,0.48022364091303055
27,35051,0.0014152632931230512,2.267389417687146
27,35053,0.0013882528711879202,1.3653965666321393
27,35057,0.0005069845230739323,1.5899260318866295
27,35055,0.001168534176176418,1.289170717929017
27,35061,0.002701590516935749,0.6791152247103599
27,36001,0.005849708216987447,0.5134282175343416
27,36003,0.002364241447933952,0.7742203692034868
27,36005,0.04123444290142451,0.4137594610461206
27,36007,0.003982078626311857,0.48988378936178517
27,36009,0.0024034904472399845,0.7970963363712117
27,36011,0.002860180023770539,0.7890875377753539
27,36015,0.0016956710063242163,0.644319849202008
27,36013,0.0042149483723517775,0.7017930092101275
27,36017,0.0025816520190115664,1.463480901750279
27,36019,0.0021598008414431985,0.9667772632021362
27,36021,0.0040292590154834065,0.9184384985998336
27,36023,0.0011082415651676304,1.0242460457723879
27,36025,0.0028975190703874614,1.4004398081023888
27,36027,0.00497082803291131,0.537247745440275
